CHEMBL_ID,Molecular Weight,SMILES,Standard Type,Standard Relation,STANDARD_VALUE,Standard Units,STANDARD_VALUE_LN,STANDARD_VALUE_LOG,TYPE,TYPE_LABEL,AlogP,NumHAcceptors,NumHDonors,NumRotatableBonds,FractionCSP3,TPSA,LogP_WildmanCrippen
CHEMBL3982387,351.53,C[C@]12CC[C@H]3[C@@H](CC[C@H]4COCCC[C@]34C)[C@@H]1CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.74,2,0,3,0.708333333,22.12,5.7441
CHEMBL3927545,351.53,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CCOCC[C@@]43C)[C@@H]1CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.74,2,0,3,0.708333333,22.12,5.7441
CHEMBL3951114,351.49,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)NCC[C@@]43C)C1=CC=C2n1ccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,4.02,3,1,3,0.636363636,46.92,4.0228
CHEMBL3896024,350.51,C[C@]12CC[C@H]3[C@@H](CC=C4CCC(=O)CC[C@@]43C)[C@@H]1CC=C2n1ccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.26,3,0,3,0.652173913,34.89,5.2559
CHEMBL3893307,350.51,C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CCC[C@@]43C)[C@@H]1CC=C2n1ccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.26,3,0,3,0.652173913,34.89,5.2559
CHEMBL254328,349.52,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.4,2,1,4,0.625,33.12,5.3986
CHEMBL3926509,348.49,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC=C2c1cnccn1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.0,3,0,3,0.608695652,42.85,5.0018
CHEMBL3901677,347.5,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)C1=CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.61,2,0,3,0.583333333,29.96,5.6068
CHEMBL3931893,347.5,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)C1=CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.32,2,1,4,0.541666667,33.12,5.3187
CHEMBL3910264,347.5,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](O)CC[C@@]43C)C1=CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.32,2,1,4,0.541666667,33.12,5.3187
CHEMBL3967106,347.5,C[C@]12CC[C@H]3[C@@H](CC(O)C45CC4CC[C@]35C)C1=CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.01,2,1,4,0.625,33.12,5.0085
CHEMBL3964049,346.47,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)C1=CC=C2c1cncnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,4.92,3,0,3,0.52173913,42.85,4.9219
CHEMBL3903809,345.49,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.38,2,0,3,0.5,29.96,5.3828
CHEMBL3896576,345.49,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)C1=CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.53,2,0,3,0.5,29.96,5.5269
CHEMBL3891132,343.47,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)C1=CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.3,2,0,3,0.416666667,29.96,5.3029
CHEMBL3957632,343.47,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)C1=CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.3,2,0,3,0.416666667,29.96,5.3029
CHEMBL3915531,340.51,C[C@]12CC[C@H]3[C@@H](CC(O)C4CCCC[C@@]43C)[C@@H]1CC=C2n1ccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,4.74,3,1,4,0.772727273,38.05,4.7375
CHEMBL3958810,339.48,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)C1=CC=C2n1ccnn1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,4.05,4,1,4,0.714285714,50.94,4.0526
CHEMBL3944486,337.51,C[C@]12CC[C@H]3[C@@H](CCC4CC(O)C[C@@]43C)[C@@H]1CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,5.09,2,1,4,0.695652174,33.12,5.0884
CHEMBL3928070,336.48,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)C1=CC=C2n1ccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,4.87,3,0,3,0.636363636,34.89,4.8658
CHEMBL3957822,333.52,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43C)[C@@H]1CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,6.43,1,0,3,0.625,12.89,6.4278
CHEMBL2311169,272.43,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43C)[C@@H]1CCC2=O,T1/2,'=',0.01667,hr,-4.094144582,-1.7780644,unstable,0,4.91,1,0,2,0.842105263,17.07,4.9084
CHEMBL2323039,573.73,COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,T1/2,'=',0.02,hr,-3.912023005,-1.698970004,unstable,0,4.42,6,1,11,0.558823529,88.18,4.4191
CHEMBL2178691,433.55,CCS(=O)(=O)N1CCc2cc(C(=O)CSc3ccc4c(c3)OCCCO4)ccc21,T1/2,'=',0.02333,hr,-3.758015193,-1.632085261,unstable,0,3.54,6,0,7,0.380952381,72.91,3.5351
CHEMBL2018923,346.46,COc1ccc2[nH]c(SCc3cccc(-c4ccccc4)c3)nc2c1,T1/2,'=',0.03,hr,-3.506557897,-1.522878745,unstable,0,5.53,3,1,6,0.095238095,37.91,5.5308
CHEMBL4070180,636.66,CCCCCOC(=O)C[C@H](NP(=O)(CO[C@H](CF)Cn1cnc2c(N)ncnc21)Oc1ccccc1)C(=O)OCCCCC,T1/2,'=',0.03333,hr,-3.401297387,-1.477164686,unstable,0,4.81,12,2,24,0.551724138,169.78,4.8079
CHEMBL1096529,532.49,COc1cc(N2CCN(C3CCN(c4cc(Br)cc5cccnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.03333,hr,-3.401297387,-1.477164686,unstable,0,5.35,6,0,5,0.357142857,44.73,5.3451
CHEMBL230382,498.62,C[C@H](Cc1cccc(CC(=O)NCc2cccc3ccccc23)c1)NC[C@H](O)c1ccc(O)c(CO)c1,T1/2,'=',0.03333,hr,-3.401297387,-1.477164686,unstable,0,4.15,5,5,15,0.258064516,101.82,4.1508
CHEMBL1098483,471.58,COc1cc(N2CCN(C3CCN(c4cccc5cc(F)cnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.03333,hr,-3.401297387,-1.477164686,unstable,0,4.72,6,0,5,0.357142857,44.73,4.7217
CHEMBL1094556,467.62,COc1cc(N2CCN(C3CCN(c4cccc5cc(C)cnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.03333,hr,-3.401297387,-1.477164686,unstable,0,4.89,6,0,6,0.379310345,44.73,4.89102
CHEMBL1094558,467.62,COc1cc(N2CCN(C3CCN(c4cccc5c(C)ccnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.03333,hr,-3.401297387,-1.477164686,unstable,0,4.89,6,0,6,0.379310345,44.73,4.89102
CHEMBL1209623,325.46,CC(C)CC1n2cncc2CN(Cc2cccs2)S1(=O)=O,T1/2,'=',0.03333,hr,-3.401297387,-1.477164686,unstable,0,2.83,5,0,6,0.5,55.2,2.8349
CHEMBL1587877,305.36,COc1ccc(S(=O)(=O)N2CCOc3ccccc32)cc1,T1/2,'=',0.03333,hr,-3.401297387,-1.477164686,unstable,0,2.28,4,0,4,0.2,55.84,2.2829
CHEMBL4101593,381.5,C[C@H]1CN(C(=O)c2sc3ccccc3c2OCc2ccccc2)C[C@@H](C)O1,T1/2,'=',0.035,hr,-3.352407217,-1.455931956,unstable,0,4.73,4,0,6,0.318181818,38.77,4.7297
CHEMBL3580751,579.06,Cc1ccc(-n2cnnn2)c(CCC(=O)N[C@@H](Cc2ccccc2)c2nc(-c3ccc4[nH]c(=O)ccc4c3)c(Cl)[nH]2)c1,T1/2,'=',0.03667,hr,-3.305796297,-1.43568909,unstable,0,4.89,7,3,10,0.161290323,134.24,4.88852
CHEMBL575090,530.67,CCCC(=O)NS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)Nc2nc3ccc(OC)nc3s2)cc1,T1/2,'=',0.03667,hr,-3.305796297,-1.43568909,unstable,0,4.61,8,2,12,0.44,127.35,4.6075
CHEMBL567166,524.67,CC(C)CC[C@]1(C)CN(C2CCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,T1/2,'=',0.03667,hr,-3.305796297,-1.43568909,unstable,0,3.22,7,3,12,0.565217391,145.24,3.2201
CHEMBL1088973,611.75,CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(N5C6CCC5COC6)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,T1/2,'=',0.04167,hr,-3.177973834,-1.3801765,unstable,0,3.67,10,2,7,0.515151515,111.22,3.6696
CHEMBL1092395,600.72,CN(C)CCOc1ccc(NC(=O)Nc2ccc(-c3nc(N4C5CCC4COC5)nc(N4C5CCC4COC5)n3)cc2)cc1,T1/2,'=',0.04167,hr,-3.177973834,-1.3801765,unstable,0,3.86,10,2,11,0.5,117.21,3.8582
CHEMBL2018908,278.42,CCCCCCCSc1nc2cc(OC)ccc2[nH]1,T1/2,'=',0.04333,hr,-3.138910043,-1.363211311,unstable,0,4.63,3,1,10,0.533333333,37.91,4.634
CHEMBL2426574,524.69,CCCc1sc(-c2ccc(OC)c(OCCNS(C)(=O)=O)c2)nc1CSc1nc(N)cc(N)n1,T1/2,'=',0.045,hr,-3.101092789,-1.346787486,unstable,0,2.95,11,3,17,0.380952381,155.34,2.9459
CHEMBL3113354,415.42,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc(OC(F)(F)F)cc1,T1/2,'=',0.04667,hr,-3.064653719,-1.330962199,unstable,0,3.27,7,1,5,0.125,84.52,3.26707
CHEMBL3113355,345.45,C/N=c1/c(S(=O)(=O)c2ccccc2)c(SC)nc2ccccn12,T1/2,'=',0.04667,hr,-3.064653719,-1.330962199,unstable,0,2.42,6,0,5,0.125,63.8,2.4195
CHEMBL1669603,741.23,COCCNC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,3.46,11,3,13,0.297297297,165.53,3.4579
CHEMBL1669598,726.21,CCOC(=O)CCn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.65,11,2,12,0.297297297,153.5,4.6485
CHEMBL1669566,712.19,CCOC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4cccc(F)c4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.26,11,2,11,0.277777778,153.5,4.2584
CHEMBL1669565,712.19,CCOC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.26,11,2,11,0.277777778,153.5,4.2584
CHEMBL1669593,698.2,COCCCn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.73,10,2,12,0.305555556,136.43,4.7318
CHEMBL1092396,655.8,CN1CCN(CCOc2ccc(NC(=O)Nc3ccc(-c4nc(N5C6CCC5COC6)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,3.54,11,2,10,0.542857143,120.45,3.544
CHEMBL1092392,625.78,CN1CCN(Cc2ccc(NC(=O)Nc3ccc(-c4nc(N5C6CCC5COC6)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,3.67,10,2,8,0.529411765,111.22,3.6652
CHEMBL4078543,611.78,CC(=O)OC[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)CN1CCCCCCN(C(=O)NC(C)(C)C)C1CCCCC1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,3.73,10,1,17,0.838709677,140.78,3.732
CHEMBL606033,596.65,CN(C)c1ccc(C(=O)N2CCC(NS(=O)(=O)c3cc(S(=O)(=O)c4ccccc4)ccc3C(F)(F)F)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,3.58,7,1,9,0.307692308,116.75,3.5823
CHEMBL4063186,551.62,Cc1[nH]nc2c1C(c1cc(-c3ccc(S(=O)(=O)N(C)C)s3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.74,7,2,11,0.333333333,125.1,4.7441
CHEMBL1097484,539.58,COc1cc(N2CCN(C3CCN(c4ccc(F)c5ccc(C(F)(F)F)nc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,5.74,6,0,5,0.379310345,44.73,5.7405
CHEMBL1082085,536.68,CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)[C@H]2[C@@H]1[C@H]1CC[C@@H]2C1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,3.08,7,3,7,0.583333333,145.24,3.076
CHEMBL605996,531.65,CC(C)OC(=O)C1=CN(C(=O)c2cccc(OCCN3CCOCC3)c2)CC(C)(C)c2c1[nH]c1ccccc21,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.61,6,1,11,0.419354839,84.1,4.605
CHEMBL1096540,521.59,COc1cc(N2CCN(C3CCN(c4cccc5ccc(C(F)(F)F)nc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,5.6,6,0,5,0.379310345,44.73,5.6014
CHEMBL592692,506.57,O=S(=O)(NC1CCN(CCCO)CC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,2.66,6,2,9,0.428571429,103.78,2.6633
CHEMBL1097181,499.63,COc1cc(N2CCN(C3CCN(c4ccc(F)c5c(C)cc(C)nc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,5.34,6,0,7,0.4,44.73,5.33854
CHEMBL568957,496.59,COc1ccc(CCN2C(=O)N(NS(=O)(=O)Cc3cccnc3)C[C@@H]2c2ccc(OC)cc2)cc1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,3.15,6,1,12,0.28,101.07,3.1548
CHEMBL569628,495.6,COc1ccc(CCN2C(=O)N(NS(=O)(=O)Cc3ccccc3)C[C@@H]2c2ccc(OC)cc2)cc1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,3.76,5,1,12,0.269230769,88.18,3.7598
CHEMBL2431647,480.49,O=C(CCc1ccc(C(F)(F)F)cc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.88,3,3,8,0.192307692,86.88,4.8805
CHEMBL1096530,471.58,COc1cc(N2CCN(C3CCN(c4c(F)ccc5cccnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.72,6,0,5,0.357142857,44.73,4.7217
CHEMBL1096802,467.62,COc1cc(N2CCN(C3CCN(c4cccc5ccc(C)nc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.89,6,0,6,0.379310345,44.73,4.89102
CHEMBL1094872,453.59,COc1cc(N2CCN(C3CCN(c4cccc5cccnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.58,6,0,5,0.357142857,44.73,4.5826
CHEMBL1630786,449.6,C[C@@H](COCC(=O)NCc1ccccc1)[C@H]1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.17,5,2,12,0.5,83.14,4.168
CHEMBL4073208,434.52,COC(=O)c1ccc(-c2cc(C#N)cc(C3(C(C)C)C=C(N)Oc4n[nH]c(C)c43)c2)s1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.24,7,2,9,0.260869565,114.02,4.2395
CHEMBL1762287,413.95,CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)c3ccc(Cl)cc3)CC2)cc1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,5.02,2,1,2,0.391304348,52.65,5.0175
CHEMBL2431640,404.51,Cn1cc(C[C@H](NC(=O)C2CCCCC2)C(=O)Nc2ccncc2)c2ccccc21,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,3.82,4,2,7,0.375,76.02,3.8196
CHEMBL1762282,399.58,CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)CCC3CCCC3)CC2)cc1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,5.02,2,1,4,0.666666667,52.65,5.0207
CHEMBL1762283,385.55,CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)CC3CCCC3)CC2)cc1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.63,2,1,3,0.652173913,52.65,4.6306
CHEMBL214145,380.46,CC(C)(C)NC(=O)c1cn2ccnc2c(N2CCN(c3ncccn3)CC2)n1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,1.37,8,1,3,0.421052632,91.55,1.3742
CHEMBL1762286,373.54,CC(C)CCC(=O)N1CCCN(C(=O)Nc2ccc(C(C)(C)C)cc2)CC1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.49,2,1,6,0.636363636,52.65,4.4865
CHEMBL1762284,371.53,CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)C3CCCC3)CC2)cc1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.24,2,1,2,0.636363636,52.65,4.2405
CHEMBL3746175,356.41,CN(C)S(=O)(=O)Oc1cncc(-c2c(C#N)c3ccccc3n2C)c1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,2.3,6,0,7,0.176470588,88.22,2.29718
CHEMBL1762278,343.47,O=C(CCC1CCCC1)N1CCCN(C(=O)Nc2ccccc2)CC1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,3.72,2,1,4,0.6,52.65,3.7232
CHEMBL1209554,319.43,CC(C)CC1n2cncc2CN(Cc2ccccc2)S1(=O)=O,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,2.77,4,0,6,0.4375,55.2,2.7734
CHEMBL571898,316.4,O=C(NCCC(c1ccccc1)c1ccccc1)c1ccncc1,T1/2,'=',0.05,hr,-2.995732274,-1.301029996,unstable,0,4.03,2,1,6,0.142857143,41.99,4.0336
CHEMBL392194,652.69,Cc1cc(=O)oc2c3c(c(O)cc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,T1/2,'=',0.05167,hr,-2.962877937,-1.286761538,unstable,0,4.72,12,1,14,0.628571429,164.87,4.71792
CHEMBL3113351,400.31,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc(Cl)c(Cl)c1,T1/2,'=',0.05167,hr,-2.962877937,-1.286761538,unstable,0,3.68,6,1,4,0.066666667,75.29,3.67527
CHEMBL3113349,349.41,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc(F)cc1,T1/2,'=',0.05167,hr,-2.962877937,-1.286761538,unstable,0,2.51,6,1,4,0.066666667,75.29,2.50757
CHEMBL3785605,333.48,c1ccc2c(c1)CC(CN1CCC3(CCc4ccccc43)CC1)CO2,T1/2,'=',0.05167,hr,-2.962877937,-1.286761538,unstable,0,4.22,2,0,2,0.47826087,12.47,4.2177
CHEMBL430224,501.59,CC(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)C)c1=O)N2,T1/2,'=',0.055,hr,-2.900422094,-1.259637311,unstable,0,3.24,9,3,10,0.272727273,142.75,3.2429
CHEMBL4102663,384.24,CCOC(=O)c1cc(-c2csc(Nc3cc(Cl)cc(Cl)c3)n2)on1,T1/2,'=',0.055,hr,-2.900422094,-1.259637311,unstable,0,5.03,7,1,6,0.133333333,77.25,5.0252
CHEMBL2178694,379.46,CS(=O)(=O)Nc1ccc(C(=O)CSc2ccc3c(c2)OCCO3)cc1,T1/2,'=',0.055,hr,-2.900422094,-1.259637311,unstable,0,2.8,6,1,7,0.235294118,81.7,2.8043
CHEMBL431573,636.69,Cc1cc(=O)oc2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,T1/2,'=',0.05667,hr,-2.870510309,-1.246646787,unstable,0,5.01,11,0,13,0.628571429,144.64,5.01232
CHEMBL2178689,419.52,CC1Cc2cc(C(=O)CSc3ccc4c(c3)OCCO4)ccc2N1S(C)(=O)=O,T1/2,'=',0.05667,hr,-2.870510309,-1.246646787,unstable,0,3.14,6,0,7,0.35,72.91,3.1434
CHEMBL240538,652.69,Cc1c(O)c2ccc3c(c2oc1=O)[C@@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)C(C)(C)O3,T1/2,'=',0.05833,hr,-2.841638738,-1.234108024,unstable,0,4.72,12,1,14,0.628571429,164.87,4.71792
CHEMBL402129,524.62,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(C4=CCCC4=O)ccc3N2)c1=O,T1/2,'=',0.06,hr,-2.813410717,-1.22184875,unstable,0,4.03,9,2,9,0.28,130.72,4.0308
CHEMBL256373,487.56,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(C(N)=O)ccc3N2)c1=O,T1/2,'=',0.06167,hr,-2.78595769,-1.209926052,unstable,0,2.38,9,3,9,0.238095238,156.74,2.3834
CHEMBL2018904,250.37,CCCCCSc1nc2cc(OC)ccc2[nH]1,T1/2,'=',0.06167,hr,-2.78595769,-1.209926052,unstable,0,3.85,3,1,8,0.461538462,37.91,3.8538
CHEMBL2431651,390.49,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)C1CCCCC1,T1/2,'=',0.06333,hr,-2.759396128,-1.198390512,unstable,0,3.81,3,3,6,0.347826087,86.88,3.8092
CHEMBL2018907,264.39,CCCCCCSc1nc2cc(OC)ccc2[nH]1,T1/2,'=',0.06333,hr,-2.759396128,-1.198390512,unstable,0,4.24,3,1,9,0.5,37.91,4.2439
CHEMBL3113352,387.53,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc(C(C)(C)C)cc1,T1/2,'=',0.065,hr,-2.733368009,-1.187086643,unstable,0,3.67,6,1,4,0.263157895,75.29,3.66597
CHEMBL49,385.51,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,T1/2,'=',0.065,hr,-2.733368009,-1.187086643,unstable,0,2.09,6,0,6,0.714285714,69.64,2.0882
CHEMBL2431530,631.13,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(Cc3ccc(F)cc3)CC2)cc1F,T1/2,'=',0.06667,hr,-2.708000202,-1.176069545,unstable,0,5.14,5,3,9,0.205882353,93.36,5.1431
CHEMBL1092397,626.76,O=C(Nc1ccc(OCCN2CCCC2)cc1)Nc1ccc(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cc1,T1/2,'=',0.06667,hr,-2.708000202,-1.176069545,unstable,0,4.39,10,2,9,0.529411765,117.21,4.3924
CHEMBL590477,622.69,O=C(c1ccc(N2CCCC2)nc1)N1CCC(NS(=O)(=O)c2cc(S(=O)(=O)c3ccccc3)ccc2C(F)(F)F)CC1,T1/2,'=',0.06667,hr,-2.708000202,-1.176069545,unstable,0,4.12,7,1,7,0.357142857,116.75,4.1165
CHEMBL1092391,597.72,O=C(Nc1ccc(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc(N2CCNCC2)cc1,T1/2,'=',0.06667,hr,-2.708000202,-1.176069545,unstable,0,3.33,10,3,6,0.5,120.01,3.3274
CHEMBL602061,545.68,CC(C)OC(=O)C1=CN(C(=O)c2cccc(OCCCN3CCOCC3)c2)CC(C)(C)c2c1[nH]c1ccccc21,T1/2,'=',0.06667,hr,-2.708000202,-1.176069545,unstable,0,5.0,6,1,12,0.4375,84.1,4.9951
CHEMBL476967,540.67,CC(C)CCn1nc(N(C)C(C)(C)C)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.06667,hr,-2.708000202,-1.176069545,unstable,0,2.16,10,3,12,0.5,163.06,2.1622
CHEMBL1081891,536.68,CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)[C@@H]2[C@H]3CC[C@H](C3)[C@@H]21,T1/2,'=',0.06667,hr,-2.708000202,-1.176069545,unstable,0,3.08,7,3,7,0.583333333,145.24,3.076
