CHEMBL_ID,Molecular Weight,SMILES,Standard Type,Standard Relation,STANDARD_VALUE,Standard Units,STANDARD_VALUE_LN,,STANDARD_VALUE_LOG,,TYPE,TYPE_LABEL
CHEMBL3915531,340.51,C[C@]12CC[C@H]3[C@@H](CC(O)C4CCCC[C@@]43C)[C@@H]1CC=C2n1ccnc1,T1/2,'=',0.01667,hr,-4.094144582,,-1.7780644,,unstable,0
CHEMBL3958810,339.48,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)C1=CC=C2n1ccnn1,T1/2,'=',0.01667,hr,-4.094144582,,-1.7780644,,unstable,0
CHEMBL3944486,337.51,C[C@]12CC[C@H]3[C@@H](CCC4CC(O)C[C@@]43C)[C@@H]1CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,,-1.7780644,,unstable,0
CHEMBL3928070,336.48,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)C1=CC=C2n1ccnc1,T1/2,'=',0.01667,hr,-4.094144582,,-1.7780644,,unstable,0
CHEMBL3957822,333.52,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43C)[C@@H]1CC=C2c1cccnc1,T1/2,'=',0.01667,hr,-4.094144582,,-1.7780644,,unstable,0
CHEMBL2311169,272.43,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43C)[C@@H]1CCC2=O,T1/2,'=',0.01667,hr,-4.094144582,,-1.7780644,,unstable,0
CHEMBL2323039,573.73,COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,T1/2,'=',0.02,hr,-3.912023005,,-1.698970004,,unstable,0
CHEMBL2178691,433.55,CCS(=O)(=O)N1CCc2cc(C(=O)CSc3ccc4c(c3)OCCCO4)ccc21,T1/2,'=',0.02333,hr,-3.758015193,,-1.632085261,,unstable,0
CHEMBL2018923,346.46,COc1ccc2[nH]c(SCc3cccc(-c4ccccc4)c3)nc2c1,T1/2,'=',0.03,hr,-3.506557897,,-1.522878745,,unstable,0
CHEMBL4089642,652.66,CCCCCOC(=O)C[C@H](NP(=O)(CO[C@@H](CF)Cn1cnc2c(=O)[nH]c(N)nc21)Oc1ccccc1)C(=O)OCCCCC,T1/2,'=',0.03333,hr,-3.401297387,,-1.477164686,,unstable,0
CHEMBL4070180,636.66,CCCCCOC(=O)C[C@H](NP(=O)(CO[C@H](CF)Cn1cnc2c(N)ncnc21)Oc1ccccc1)C(=O)OCCCCC,T1/2,'=',0.03333,hr,-3.401297387,,-1.477164686,,unstable,0
CHEMBL1096529,532.49,COc1cc(N2CCN(C3CCN(c4cc(Br)cc5cccnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.03333,hr,-3.401297387,,-1.477164686,,unstable,0
CHEMBL230382,498.62,C[C@H](Cc1cccc(CC(=O)NCc2cccc3ccccc23)c1)NC[C@H](O)c1ccc(O)c(CO)c1,T1/2,'=',0.03333,hr,-3.401297387,,-1.477164686,,unstable,0
CHEMBL1098483,471.58,COc1cc(N2CCN(C3CCN(c4cccc5cc(F)cnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.03333,hr,-3.401297387,,-1.477164686,,unstable,0
CHEMBL1094556,467.62,COc1cc(N2CCN(C3CCN(c4cccc5cc(C)cnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.03333,hr,-3.401297387,,-1.477164686,,unstable,0
CHEMBL1094558,467.62,COc1cc(N2CCN(C3CCN(c4cccc5c(C)ccnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.03333,hr,-3.401297387,,-1.477164686,,unstable,0
CHEMBL1209623,325.46,CC(C)CC1n2cncc2CN(Cc2cccs2)S1(=O)=O,T1/2,'=',0.03333,hr,-3.401297387,,-1.477164686,,unstable,0
CHEMBL1587877,305.36,COc1ccc(S(=O)(=O)N2CCOc3ccccc32)cc1,T1/2,'=',0.03333,hr,-3.401297387,,-1.477164686,,unstable,0
CHEMBL4101593,381.5,C[C@H]1CN(C(=O)c2sc3ccccc3c2OCc2ccccc2)C[C@@H](C)O1,T1/2,'=',0.035,hr,-3.352407217,,-1.455931956,,unstable,0
CHEMBL3580751,579.06,Cc1ccc(-n2cnnn2)c(CCC(=O)N[C@@H](Cc2ccccc2)c2nc(-c3ccc4[nH]c(=O)ccc4c3)c(Cl)[nH]2)c1,T1/2,'=',0.03667,hr,-3.305796297,,-1.43568909,,unstable,0
CHEMBL575090,530.67,CCCC(=O)NS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)Nc2nc3ccc(OC)nc3s2)cc1,T1/2,'=',0.03667,hr,-3.305796297,,-1.43568909,,unstable,0
CHEMBL567166,524.67,CC(C)CC[C@]1(C)CN(C2CCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,T1/2,'=',0.03667,hr,-3.305796297,,-1.43568909,,unstable,0
CHEMBL1088973,611.75,CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(N5C6CCC5COC6)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,T1/2,'=',0.04167,hr,-3.177973834,,-1.3801765,,unstable,0
CHEMBL1092395,600.72,CN(C)CCOc1ccc(NC(=O)Nc2ccc(-c3nc(N4C5CCC4COC5)nc(N4C5CCC4COC5)n3)cc2)cc1,T1/2,'=',0.04167,hr,-3.177973834,,-1.3801765,,unstable,0
CHEMBL2018908,278.42,CCCCCCCSc1nc2cc(OC)ccc2[nH]1,T1/2,'=',0.04333,hr,-3.138910043,,-1.363211311,,unstable,0
CHEMBL2426574,524.69,CCCc1sc(-c2ccc(OC)c(OCCNS(C)(=O)=O)c2)nc1CSc1nc(N)cc(N)n1,T1/2,'=',0.045,hr,-3.101092789,,-1.346787486,,unstable,0
CHEMBL3113354,415.42,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc(OC(F)(F)F)cc1,T1/2,'=',0.04667,hr,-3.064653719,,-1.330962199,,unstable,0
CHEMBL3113355,345.45,C/N=c1/c(S(=O)(=O)c2ccccc2)c(SC)nc2ccccn12,T1/2,'=',0.04667,hr,-3.064653719,,-1.330962199,,unstable,0
CHEMBL1669604,757.3,CSCCNC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1669594,742.26,COCCOCCCn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1669597,742.21,COCCOC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1669603,741.23,COCCNC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1669598,726.21,CCOC(=O)CCn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1669566,712.19,CCOC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4cccc(F)c4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1669565,712.19,CCOC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1669593,698.2,COCCCn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1092396,655.8,CN1CCN(CCOc2ccc(NC(=O)Nc3ccc(-c4nc(N5C6CCC5COC6)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1092392,625.78,CN1CCN(Cc2ccc(NC(=O)Nc3ccc(-c4nc(N5C6CCC5COC6)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL4078543,611.78,CC(=O)OC[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)CN1CCCCCCN(C(=O)NC(C)(C)C)C1CCCCC1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL606033,596.65,CN(C)c1ccc(C(=O)N2CCC(NS(=O)(=O)c3cc(S(=O)(=O)c4ccccc4)ccc3C(F)(F)F)CC2)cn1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL4063186,551.62,Cc1[nH]nc2c1C(c1cc(-c3ccc(S(=O)(=O)N(C)C)s3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1097484,539.58,COc1cc(N2CCN(C3CCN(c4ccc(F)c5ccc(C(F)(F)F)nc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1082085,536.68,CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)[C@H]2[C@@H]1[C@H]1CC[C@@H]2C1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL605996,531.65,CC(C)OC(=O)C1=CN(C(=O)c2cccc(OCCN3CCOCC3)c2)CC(C)(C)c2c1[nH]c1ccccc21,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1096540,521.59,COc1cc(N2CCN(C3CCN(c4cccc5ccc(C(F)(F)F)nc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL592692,506.57,O=S(=O)(NC1CCN(CCCO)CC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1097181,499.63,COc1cc(N2CCN(C3CCN(c4ccc(F)c5c(C)cc(C)nc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL568957,496.59,COc1ccc(CCN2C(=O)N(NS(=O)(=O)Cc3cccnc3)C[C@@H]2c2ccc(OC)cc2)cc1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL569628,495.6,COc1ccc(CCN2C(=O)N(NS(=O)(=O)Cc3ccccc3)C[C@@H]2c2ccc(OC)cc2)cc1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL2431647,480.49,O=C(CCc1ccc(C(F)(F)F)cc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1096530,471.58,COc1cc(N2CCN(C3CCN(c4c(F)ccc5cccnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1096802,467.62,COc1cc(N2CCN(C3CCN(c4cccc5ccc(C)nc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1094872,453.59,COc1cc(N2CCN(C3CCN(c4cccc5cccnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1630786,449.6,C[C@@H](COCC(=O)NCc1ccccc1)[C@H]1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL4073208,434.52,COC(=O)c1ccc(-c2cc(C#N)cc(C3(C(C)C)C=C(N)Oc4n[nH]c(C)c43)c2)s1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1762287,413.95,CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)c3ccc(Cl)cc3)CC2)cc1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL2431640,404.51,Cn1cc(C[C@H](NC(=O)C2CCCCC2)C(=O)Nc2ccncc2)c2ccccc21,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1762282,399.58,CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)CCC3CCCC3)CC2)cc1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1762283,385.55,CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)CC3CCCC3)CC2)cc1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL214145,380.46,CC(C)(C)NC(=O)c1cn2ccnc2c(N2CCN(c3ncccn3)CC2)n1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1762286,373.54,CC(C)CCC(=O)N1CCCN(C(=O)Nc2ccc(C(C)(C)C)cc2)CC1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1762284,371.53,CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)C3CCCC3)CC2)cc1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL3746175,356.41,CN(C)S(=O)(=O)Oc1cncc(-c2c(C#N)c3ccccc3n2C)c1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1762278,343.47,O=C(CCC1CCCC1)N1CCCN(C(=O)Nc2ccccc2)CC1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL1209554,319.43,CC(C)CC1n2cncc2CN(Cc2ccccc2)S1(=O)=O,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL571898,316.4,O=C(NCCC(c1ccccc1)c1ccccc1)c1ccncc1,T1/2,'=',0.05,hr,-2.995732274,,-1.301029996,,unstable,0
CHEMBL392194,652.69,Cc1cc(=O)oc2c3c(c(O)cc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,T1/2,'=',0.05167,hr,-2.962877937,,-1.286761538,,unstable,0
CHEMBL3113351,400.31,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc(Cl)c(Cl)c1,T1/2,'=',0.05167,hr,-2.962877937,,-1.286761538,,unstable,0
CHEMBL3113349,349.41,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc(F)cc1,T1/2,'=',0.05167,hr,-2.962877937,,-1.286761538,,unstable,0
CHEMBL3785605,333.48,c1ccc2c(c1)CC(CN1CCC3(CCc4ccccc43)CC1)CO2,T1/2,'=',0.05167,hr,-2.962877937,,-1.286761538,,unstable,0
CHEMBL430224,501.59,CC(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)C)c1=O)N2,T1/2,'=',0.055,hr,-2.900422094,,-1.259637311,,unstable,0
CHEMBL4102663,384.24,CCOC(=O)c1cc(-c2csc(Nc3cc(Cl)cc(Cl)c3)n2)on1,T1/2,'=',0.055,hr,-2.900422094,,-1.259637311,,unstable,0
CHEMBL2178694,379.46,CS(=O)(=O)Nc1ccc(C(=O)CSc2ccc3c(c2)OCCO3)cc1,T1/2,'=',0.055,hr,-2.900422094,,-1.259637311,,unstable,0
CHEMBL431573,636.69,Cc1cc(=O)oc2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,T1/2,'=',0.05667,hr,-2.870510309,,-1.246646787,,unstable,0
CHEMBL2178689,419.52,CC1Cc2cc(C(=O)CSc3ccc4c(c3)OCCO4)ccc2N1S(C)(=O)=O,T1/2,'=',0.05667,hr,-2.870510309,,-1.246646787,,unstable,0
CHEMBL240538,652.69,Cc1c(O)c2ccc3c(c2oc1=O)[C@@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)C(C)(C)O3,T1/2,'=',0.05833,hr,-2.841638738,,-1.234108024,,unstable,0
CHEMBL402129,524.62,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(C4=CCCC4=O)ccc3N2)c1=O,T1/2,'=',0.06,hr,-2.813410717,,-1.22184875,,unstable,0
CHEMBL256373,487.56,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(C(N)=O)ccc3N2)c1=O,T1/2,'=',0.06167,hr,-2.78595769,,-1.209926052,,unstable,0
CHEMBL2018904,250.37,CCCCCSc1nc2cc(OC)ccc2[nH]1,T1/2,'=',0.06167,hr,-2.78595769,,-1.209926052,,unstable,0
CHEMBL2431651,390.49,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)C1CCCCC1,T1/2,'=',0.06333,hr,-2.759396128,,-1.198390512,,unstable,0
CHEMBL2018907,264.39,CCCCCCSc1nc2cc(OC)ccc2[nH]1,T1/2,'=',0.06333,hr,-2.759396128,,-1.198390512,,unstable,0
CHEMBL3113352,387.53,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc(C(C)(C)C)cc1,T1/2,'=',0.065,hr,-2.733368009,,-1.187086643,,unstable,0
CHEMBL49,385.51,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,T1/2,'=',0.065,hr,-2.733368009,,-1.187086643,,unstable,0
CHEMBL2431530,631.13,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(Cc3ccc(F)cc3)CC2)cc1F,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL1092397,626.76,O=C(Nc1ccc(OCCN2CCCC2)cc1)Nc1ccc(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cc1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL590477,622.69,O=C(c1ccc(N2CCCC2)nc1)N1CCC(NS(=O)(=O)c2cc(S(=O)(=O)c3ccccc3)ccc2C(F)(F)F)CC1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL1092391,597.72,O=C(Nc1ccc(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc(N2CCNCC2)cc1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL602061,545.68,CC(C)OC(=O)C1=CN(C(=O)c2cccc(OCCCN3CCOCC3)c2)CC(C)(C)c2c1[nH]c1ccccc21,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL476967,540.67,CC(C)CCn1nc(N(C)C(C)(C)C)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL1081891,536.68,CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)[C@@H]2[C@H]3CC[C@H](C3)[C@@H]21,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL477798,526.64,CC(C)CCn1nc(N(C)C(C)C)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL230490,517.45,C[C@H](Cc1cccc(CC(=O)NCc2ccc(Cl)c(Cl)c2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL2429886,496.61,O=C(N[C@@H](Cc1c[nH]c2ccc(OCc3ccccc3)cc12)C(=O)Nc1ccncc1)C1CCCCC1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL1835218,474.53,CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCC(F)(F)C4)n3)cc2)C1=O,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL1096477,471.58,COc1cc(N2CCN(C3CCN(c4cc(F)cc5cccnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL2179513,455.53,Cc1noc(-c2ccc3c(c2)c2c(n3CCC[S+]([O-])c3cc(F)cc(F)c3)CCCC2)n1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL1762290,447.5,CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)cc1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL2431646,442.52,COc1ccc(CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)cc1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL2431645,426.52,O=C(CCCc1ccccc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL1630792,425.92,C[C@@H]1CCN(C(=O)C2Cc3cc(Cl)ccc3O2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL1762291,422.57,CN(C)c1ccc(C(=O)N2CCCN(C(=O)Nc3ccc(C(C)(C)C)cc3)CC2)cc1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL2431654,408.5,Cc1noc(C)c1NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C1CCCCC1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL1762285,385.55,CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)C3CCCCC3)CC2)cc1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL2431649,384.44,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccccc1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL1762279,357.5,Cc1ccc(NC(=O)N2CCCN(C(=O)CCC3CCCC3)CC2)cc1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL563527,330.43,O=C(Cc1cccnc1)NCCC(c1ccccc1)c1ccccc1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL3353864,319.45,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2C2CCCCC2)no1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL3353865,305.42,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2C2CCCC2)no1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL563465,302.38,O=C(NCC(c1ccccc1)c1ccccc1)c1cccnc1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL3353866,291.4,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2C2CCC2)no1,T1/2,'=',0.06667,hr,-2.708000202,,-1.176069545,,unstable,0
CHEMBL2426573,475.64,CCCc1sc(-c2ccc(OC)c(OCC(C)(C)O)c2)nc1CSc1nc(N)cc(N)n1,T1/2,'=',0.06833,hr,-2.68340637,,-1.165388579,,unstable,0
CHEMBL3113353,393.92,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1cc(C)c(Cl)cc1C,T1/2,'=',0.06833,hr,-2.68340637,,-1.165388579,,unstable,0
CHEMBL2018920,349.25,COc1ccc2[nH]c(SCc3ccc(Br)cc3)nc2c1,T1/2,'=',0.07,hr,-2.659260037,,-1.15490196,,unstable,0
CHEMBL401705,527.63,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(N4CCCC4=O)ccc3N2)c1=O,T1/2,'=',0.07167,hr,-2.635683029,,-1.144662596,,unstable,0
CHEMBL258059,486.58,CC(=O)c1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)C)c1=O)N2,T1/2,'=',0.07167,hr,-2.635683029,,-1.144662596,,unstable,0
CHEMBL2018919,304.8,COc1ccc2[nH]c(SCc3ccc(Cl)cc3)nc2c1,T1/2,'=',0.07333,hr,-2.612785477,,-1.134718315,,unstable,0
CHEMBL271316,573.12,CN1CCc2nc(C(=O)NC3CN(C(=O)OC(C)(C)C)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,T1/2,'=',0.074,hr,-2.603690186,,-1.13076828,,unstable,0
CHEMBL2387144,350.34,COc1cccc(/C=N/N(C(=O)C(F)(F)F)c2ccc(C)cc2C)c1,T1/2,'=',0.075,hr,-2.590267165,,-1.124938737,,unstable,0
CHEMBL3121286,340.42,COc1cccc(N2CCN(C(=O)c3cc(C)ccc3OC)CC2)c1,T1/2,'=',0.075,hr,-2.590267165,,-1.124938737,,unstable,0
CHEMBL258328,545.07,CCOC(=O)N1CCC(NC(=O)c2cc3cc(Cl)ccc3[nH]2)C(NC(=O)c2nc3c(s2)CN(C)CC3)C1,T1/2,'=',0.0755,hr,-2.583622623,,-1.122053048,,unstable,0
CHEMBL1644759,354.88,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)[C@H](O)[C@H]2C,T1/2,'=',0.07833,hr,-2.546824608,,-1.106071873,,unstable,0
CHEMBL4093862,570.14,NS(=O)(=O)c1cc(-c2nnc(CN3CCN(Cc4ccccc4)CC3)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.08,hr,-2.525728644,,-1.096910013,,unstable,0
CHEMBL575529,542.73,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NC4CCCCC4)cc3)sc2n1,T1/2,'=',0.08,hr,-2.525728644,,-1.096910013,,unstable,0
CHEMBL577390,516.65,CCC(=O)NS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)Nc2nc3ccc(OC)nc3s2)cc1,T1/2,'=',0.08,hr,-2.525728644,,-1.096910013,,unstable,0
